"CORP_ID"	"DECADE"	"YEAR"	"SUBJ"	"CXN"	"VERB"
220237428	"1990s"	1993	"I"	"'d"	"bet"
220237634	"1990s"	1993	"I"	"'d"	"say"
220237643	"1990s"	1993	"he"	"'d"	"have"
220237667	"1990s"	1993	"I"	"'d"	"guess"
220238259	"1990s"	1993	"I"	"'d"	"bet"
220238921	"1990s"	1993	"I"	"'d"	"think"
220239002	"1990s"	1993	"he"	"'d"	"have"
220239538	"1990s"	1993	"I"	"'d"	"say"
220239799	"1990s"	1993	"they"	"'d"	"call"
220241109	"1990s"	1993	"you"	"'d"	"be"
220242801	"1990s"	1993	"he"	"'d"	"sleep"
220242809	"1990s"	1993	"he"	"'d"	"volunteer"
220243054	"1990s"	1993	"he"	"'d"	"like"
220243205	"1990s"	1993	"I"	"'d"	"love"
220243831	"1990s"	1993	"you"	"'d"	"pick"
220245194	"1990s"	1993	"I"	"'d"	"think"
220245281	"1990s"	1993	"she"	"'d"	"say"
220245528	"1990s"	1993	"he"	"'d"	"hit"
220246043	"1990s"	1993	"you"	"'d"	"ask"
220246371	"1990s"	1993	"he"	"'d"	"do"
220246770	"1990s"	1993	"he"	"'d"	"be"
220246780	"1990s"	1993	"we"	"'d"	"be"
220250484	"1990s"	1993	"he"	"'d"	"call"
220250524	"1990s"	1993	"he"	"'d"	"see"
220250610	"1990s"	1993	"he"	"'d"	"borrow"
220252116	"1990s"	1993	"he"	"'d"	"hit"
220252295	"1990s"	1993	"you"	"'d"	"have"
220252728	"1990s"	1993	"you"	"'d"	"use"
220252961	"1990s"	1993	"he"	"'d"	"waste"
220253184	"1990s"	1993	"he"	"'d"	"run"
220254330	"1990s"	1993	"you"	"'d"	"find"
220254754	"1990s"	1993	"they"	"'d"	"make"
220254781	"1990s"	1993	"he"	"'d"	"read"
220255985	"1990s"	1993	"he"	"'d"	"ask"
220256604	"1990s"	1993	"he"	"'d"	"find"
220256614	"1990s"	1993	"he"	"'d"	"ask"
220256660	"1990s"	1993	"he"	"'d"	"complete"
220256666	"1990s"	1993	"he"	"'d"	"make"
220257183	"1990s"	1993	"you"	"'d"	"think"
220257208	"1990s"	1993	"I"	"'d"	"think"
220257364	"1990s"	1993	"they"	"'d"	"remember"
220258405	"1990s"	1993	"that"	"'d"	"be"
220259415	"1990s"	1993	"he"	"'d"	"get"
220259434	"1990s"	1993	"he"	"'d"	"make"
220266470	"1990s"	1993	"he"	"'d"	"say"
220268144	"1990s"	1993	"he"	"'d"	"talk"
220270841	"1990s"	1993	"I"	"'d"	"guess"
220271271	"1990s"	1993	"he"	"'d"	"go"
220271988	"1990s"	1993	"he"	"'d"	"let"
220272245	"1990s"	1993	"he"	"'d"	"be"
220272816	"1990s"	1993	"that"	"'d"	"be"
220273989	"1990s"	1993	"I"	"'d"	"say"
220274841	"1990s"	1993	"I"	"'d"	"guess"
220274935	"1990s"	1993	"I"	"'d"	"say"
220275280	"1990s"	1993	"I"	"'d"	"say"
220275440	"1990s"	1993	"I"	"'d"	"say"
220275636	"1990s"	1993	"he"	"'d"	"be"
220277044	"1990s"	1993	"he"	"'d"	"have"
220277272	"1990s"	1993	"you"	"'d"	"like"
220278361	"1990s"	1993	"he"	"'d"	"be"
220281465	"1990s"	1993	"there"	"'d"	"be"
220281858	"1990s"	1993	"he"	"'d"	"go"
220283546	"1990s"	1993	"she"	"'d"	"talk"
220283851	"1990s"	1993	"I"	"'d"	"tell"
220284608	"1990s"	1993	"I"	"'d"	"say"
220285012	"1990s"	1993	"they"	"'d"	"know"
220285331	"1990s"	1993	"I"	"'d"	"like"
220285516	"1990s"	1993	"you"	"'d"	"have"
220286353	"1990s"	1993	"I"	"'d"	"invite"
220287884	"1990s"	1993	"I"	"'d"	"say"
220288287	"1990s"	1993	"I"	"'d"	"say"
220288720	"1990s"	1993	"he"	"'d"	"put"
220290028	"1990s"	1993	"anybody"	"'d"	"come"
220290982	"1990s"	1993	"he"	"'d"	"have"
220293608	"1990s"	1993	"he"	"'d"	"charge"
220295307	"1990s"	1993	"you"	"'d"	"get"
220295388	"1990s"	1993	"everybody"	"'d"	"be"
220296468	"1990s"	1993	"I"	"'d"	"stake"
220296768	"1990s"	1993	"I"	"'d"	"like"
220296773	"1990s"	1993	"he"	"'d"	"make"
220300740	"1990s"	1993	"I"	"'d"	"have"
220301990	"1990s"	1993	"you"	"'d"	"demand"
220302765	"1990s"	1993	"they"	"'d"	"defend"
220302916	"1990s"	1993	"I"	"'d"	"say"
220305255	"1990s"	1993	"she"	"'d"	"be"
220305507	"1990s"	1993	"he"	"'d"	"be"
220306142	"1990s"	1993	"I"	"'d"	"like"
220306414	"1990s"	1993	"I"	"'d"	"think"
220306839	"1990s"	1993	"you"	"'d"	"have"
220308099	"1990s"	1993	"you"	"'d"	"think"
220308123	"1990s"	1993	"I"	"'d"	"lie"
220308346	"1990s"	1993	"I"	"'d"	"like"
220309050	"1990s"	1993	"you"	"'d"	"be"
220309328	"1990s"	1993	"I"	"'d"	"have"
220310945	"1990s"	1993	"you"	"'d"	"like"
220312963	"1990s"	1993	"I"	"'d"	"be"
220316133	"1990s"	1993	"you"	"'d"	"like"
220316396	"1990s"	1993	"I"	"'d"	"like"
220317792	"1990s"	1993	"she"	"'d"	"like"
220317820	"1990s"	1993	"I"	"'d"	"be"
220317893	"1990s"	1993	"I"	"'d"	"have"
220318597	"1990s"	1993	"she"	"'d"	"take"
220318876	"1990s"	1993	"she"	"'d"	"feel"
220318944	"1990s"	1993	"she"	"'d"	"spend"
220319046	"1990s"	1993	"I"	"'d"	"have"
220319124	"1990s"	1993	"she"	"'d"	"be"
220322022	"1990s"	1993	"she"	"'d"	"appreciate"
220322486	"1990s"	1993	"who"	"'d"	"dare"
220324679	"1990s"	1993	"he"	"'d"	"face"
220325377	"1990s"	1993	"I"	"'d"	"give"
220325573	"1990s"	1993	"I"	"'d"	"be"
220325899	"1990s"	1993	"I"	"'d"	"be"
220327066	"1990s"	1993	"I"	"'d"	"have"
220327160	"1990s"	1993	"I"	"'d"	"be"
220328550	"1990s"	1993	"I"	"'d"	"have"
220328975	"1990s"	1993	"I"	"'d"	"give"
220329315	"1990s"	1993	"I"	"'d"	"be"
220330074	"1990s"	1993	"we"	"'d"	"know"
220331765	"1990s"	1993	"you"	"'d"	"be"
220331925	"1990s"	1993	"you"	"'d"	"be"
220332002	"1990s"	1993	"I"	"'d"	"think"
220332858	"1990s"	1993	"I"	"'d"	"get"
220337560	"1990s"	1993	"he"	"'d"	"have"
220338363	"1990s"	1993	"we"	"'d"	"have"
220338521	"1990s"	1993	"she"	"'d"	"be"
220338559	"1990s"	1993	"they"	"'d"	"look"
220338989	"1990s"	1993	"she"	"'d"	"sacrifice"
220340252	"1990s"	1993	"you"	"'d"	"take"
220342559	"1990s"	1993	"who"	"'d"	"be"
220344285	"1990s"	1993	"you"	"'d"	"understand"
220344470	"1990s"	1993	"we"	"'d"	"go"
220344716	"1990s"	1993	"he"	"'d"	"have"
220345671	"1990s"	1993	"I"	"'d"	"study"
220347814	"1990s"	1993	"I"	"'d"	"show"
220350003	"1990s"	1993	"they"	"'d"	"say"
220351696	"1990s"	1993	"he"	"'d"	"wait"
220351976	"1990s"	1993	"I"	"'d"	"like"
220352090	"1990s"	1993	"I"	"'d"	"like"
220352573	"1990s"	1993	"you"	"'d"	"be"
220354108	"1990s"	1993	"you"	"'d"	"go"
220357116	"1990s"	1993	"I"	"'d"	"come"
220358398	"1990s"	1993	"you"	"'d"	"like"
220360220	"1990s"	1993	"I"	"'d"	"need"
220360283	"1990s"	1993	"who"	"'d"	"come"
220363130	"1990s"	1993	"I"	"'d"	"have"
220363572	"1990s"	1993	"I"	"'d"	"come"
220365112	"1990s"	1993	"I"	"'d"	"think"
220365196	"1990s"	1993	"I"	"'d"	"be"
220365207	"1990s"	1993	"I"	"'d"	"remember"
220365340	"1990s"	1993	"she"	"'d"	"say"
220365381	"1990s"	1993	"she"	"'d"	"say"
220366038	"1990s"	1993	"she"	"'d"	"change"
220366091	"1990s"	1993	"we"	"'d"	"be"
220366177	"1990s"	1993	"she"	"'d"	"call"
220366718	"1990s"	1993	"you"	"'d"	"see"
220368196	"1990s"	1993	"we"	"'d"	"be"
220369028	"1990s"	1993	"we"	"'d"	"have"
220369695	"1990s"	1993	"I"	"'d"	"marry"
220369933	"1990s"	1993	"I"	"'d"	"pull"
220373039	"1990s"	1993	"I"	"'d"	"walk"
220373452	"1990s"	1993	"I"	"'d"	"take"
220374153	"1990s"	1993	"I"	"'d"	"be"
220374409	"1990s"	1993	"you"	"'d"	"keep"
220374528	"1990s"	1993	"she"	"'d"	"love"
220374723	"1990s"	1993	"I"	"'d"	"be"
220374979	"1990s"	1993	"you"	"'d"	"keep"
220375098	"1990s"	1993	"she"	"'d"	"love"
220375346	"1990s"	1993	"I"	"'d"	"be"
220375451	"1990s"	1993	"she"	"'d"	"push"
220375482	"1990s"	1993	"you"	"'d"	"bring"
220376519	"1990s"	1993	"I"	"'d"	"tend"
220376549	"1990s"	1993	"I"	"'d"	"say"
220378741	"1990s"	1993	"I"	"'d"	"get"
220381226	"1990s"	1993	"she"	"'d"	"have"
220381958	"1990s"	1993	"she"	"'d"	"be"
220383289	"1990s"	1993	"you"	"'d"	"think"
220383360	"1990s"	1993	"I"	"'d"	"want"
220384175	"1990s"	1993	"I"	"'d"	"have"
220384680	"1990s"	1993	"she"	"'d"	"stay"
220384778	"1990s"	1993	"I"	"'d"	"let"
220385410	"1990s"	1993	"I"	"'d"	"be"
220388720	"1990s"	1993	"I"	"'d"	"do"
220391381	"1990s"	1993	"we"	"'d"	"have"
220393202	"1990s"	1993	"I"	"'d"	"tell"
220394294	"1990s"	1993	"there"	"'d"	"be"
220394303	"1990s"	1993	"I"	"'d"	"have"
220394928	"1990s"	1993	"I"	"'d"	"like"
220396862	"1990s"	1993	"I"	"'d"	"give"
220398749	"1990s"	1993	"she"	"'d"	"sit"
220398761	"1990s"	1993	"she"	"'d"	"tell"
220398766	"1990s"	1993	"she"	"'d"	"like"
220398775	"1990s"	1993	"she"	"'d"	"make"
220400063	"1990s"	1993	"she"	"'d"	"go"
220401188	"1990s"	1993	"we"	"'d"	"eat"
220401990	"1990s"	1993	"she"	"'d"	"haunt"
220402428	"1990s"	1993	"who"	"'d"	"give"
220403243	"1990s"	1993	"he"	"'d"	"do"
220403546	"1990s"	1993	"they"	"'d"	"be"
220403932	"1990s"	1993	"you"	"'d"	"marry"
220405016	"1990s"	1993	"she"	"'d"	"come"
220406428	"1990s"	1993	"I"	"'d"	"like"
220407817	"1990s"	1993	"we"	"'d"	"be"
220408224	"1990s"	1993	"he"	"'d"	"feel"
220408279	"1990s"	1993	"I"	"'d"	"cut"
220408877	"1990s"	1993	"I"	"'d"	"walk"
220409258	"1990s"	1993	"she"	"'d"	"live"
220409470	"1990s"	1993	"she"	"'d"	"be"
220409556	"1990s"	1993	"you"	"'d"	"be"
220415137	"1990s"	1993	"she"	"'d"	"last"
220416000	"1990s"	1993	"I"	"'d"	"suggest"
220417519	"1990s"	1993	"she"	"'d"	"know"
220418719	"1990s"	1993	"I"	"'d"	"give"
220419183	"1990s"	1993	"I"	"'d"	"like"
220422460	"1990s"	1993	"I"	"'d"	"like"
220422575	"1990s"	1993	"I"	"'d"	"like"
220424107	"1990s"	1993	"he"	"'d"	"run"
220424809	"1990s"	1993	"he"	"'d"	"like"
220425193	"1990s"	1993	"she"	"'d"	"follow"
220425892	"1990s"	1993	"he"	"'d"	"protect"
220426229	"1990s"	1993	"she"	"'d"	"like"
220426350	"1990s"	1993	"he"	"'d"	"give"
220428438	"1990s"	1993	"I"	"'d"	"pile"
220432523	"1990s"	1993	"we"	"'d"	"have"
220439452	"1990s"	1993	"I"	"'d"	"marry"
220449013	"1990s"	1993	"I"	"'d"	"be"
220449850	"1990s"	1993	"he"	"'d"	"have"
220450373	"1990s"	1993	"I"	"'d"	"get"
220451968	"1990s"	1993	"she"	"'d"	"come"
220460184	"1990s"	1993	"I"	"'d"	"be"
220460192	"1990s"	1993	"you"	"'d"	"send"
220460240	"1990s"	1993	"you"	"'d"	"look"
220460375	"1990s"	1993	"you"	"'d"	"say"
220463715	"1990s"	1993	"she"	"'d"	"die"
220466133	"1990s"	1993	"you"	"'d"	"be"
220466842	"1990s"	1993	"I"	"'d"	"tell"
220466934	"1990s"	1993	"I"	"'d"	"tell"
220467887	"1990s"	1993	"I"	"'d"	"drown"
220468535	"1990s"	1993	"she"	"'d"	"be"
220468590	"1990s"	1993	"nobody"	"'d"	"ask"
220468640	"1990s"	1993	"they"	"'d"	"wan"
220468654	"1990s"	1993	"I"	"'d"	"be"
220481153	"1990s"	1993	"he"	"'d"	"open"
220483162	"1990s"	1993	"he"	"'d"	"say"
220483381	"1990s"	1993	"we"	"'d"	"become"
220483400	"1990s"	1993	"I"	"'d"	"want"
220484408	"1990s"	1993	"she"	"'d"	"listen"
220499254	"1990s"	1993	"we"	"'d"	"drive"
220501611	"1990s"	1993	"you"	"'d"	"ask"
220503035	"1990s"	1993	"he"	"'d"	"keep"
220503633	"1990s"	1993	"she"	"'d"	"leave"
220506902	"1990s"	1993	"she"	"'d"	"have"
220509452	"1990s"	1993	"I"	"'d"	"get"
220512907	"1990s"	1993	"I"	"'d"	"be"
220512928	"1990s"	1993	"I"	"'d"	"come"
220513256	"1990s"	1993	"I"	"'d"	"read"
220516094	"1990s"	1993	"you"	"'d"	"say"
220518408	"1990s"	1993	"I"	"'d"	"like"
220525366	"1990s"	1993	"he"	"'d"	"reach"
220525736	"1990s"	1993	"I"	"'d"	"say"
220527018	"1990s"	1993	"he"	"'d"	"play"
220527534	"1990s"	1993	"I"	"'d"	"like"
220531612	"1990s"	1993	"he"	"'d"	"be"
220535967	"1990s"	1993	"you"	"'d"	"know"
220536393	"1990s"	1993	"he"	"'d"	"have"
220538239	"1990s"	1993	"he"	"'d"	"look"
220538788	"1990s"	1993	"he"	"'d"	"have"
220539854	"1990s"	1993	"she"	"'d"	"call"
220541033	"1990s"	1993	"I"	"'d"	"have"
220541697	"1990s"	1993	"he"	"'d"	"go"
220542187	"1990s"	1993	"they"	"'d"	"be"
220542193	"1990s"	1993	"they"	"'d"	"be"
220542313	"1990s"	1993	"she"	"'d"	"like"
220542506	"1990s"	1993	"they"	"'d"	"see"
220543832	"1990s"	1993	"she"	"'d"	"turn"
220544597	"1990s"	1993	"he"	"'d"	"be"
220544961	"1990s"	1993	"he"	"'d"	"buy"
220544988	"1990s"	1993	"they"	"'d"	"know"
220545923	"1990s"	1993	"he"	"'d"	"cast"
220547559	"1990s"	1993	"she"	"'d"	"try"
220548050	"1990s"	1993	"she"	"'d"	"read"
220548277	"1990s"	1993	"she"	"'d"	"have"
220548289	"1990s"	1993	"he"	"'d"	"shake"
220548789	"1990s"	1993	"he"	"'d"	"expect"
220550535	"1990s"	1993	"she"	"'d"	"call"
220551434	"1990s"	1993	"I"	"'d"	"go"
220552165	"1990s"	1993	"I"	"'d"	"try"
220552371	"1990s"	1993	"I"	"'d"	"wake"
220553503	"1990s"	1993	"I"	"'d"	"like"
220553631	"1990s"	1993	"I"	"'d"	"grow"
220553664	"1990s"	1993	"he"	"'d"	"put"
220554848	"1990s"	1993	"they"	"'d"	"skin"
220555452	"1990s"	1993	"he"	"'d"	"say"
220556359	"1990s"	1993	"he"	"'d"	"come"
220557011	"1990s"	1993	"he"	"'d"	"ask"
220557148	"1990s"	1993	"you"	"'d"	"cry"
220562562	"1990s"	1993	"she"	"'d"	"put"
220563840	"1990s"	1993	"we"	"'d"	"have"
220564956	"1990s"	1993	"I"	"'d"	"like"
220566310	"1990s"	1993	"I"	"'d"	"like"
220566814	"1990s"	1993	"he"	"'d"	"be"
220567602	"1990s"	1993	"you"	"'d"	"be"
220570485	"1990s"	1993	"she"	"'d"	"walk"
220570696	"1990s"	1993	"I"	"'d"	"sit"
220570720	"1990s"	1993	"she"	"'d"	"let"
220572014	"1990s"	1993	"I"	"'d"	"find"
220573939	"1990s"	1993	"he"	"'d"	"come"
220574383	"1990s"	1993	"he"	"'d"	"hunt"
220574387	"1990s"	1993	"I"	"'d"	"gut"
220575730	"1990s"	1993	"they"	"'d"	"have"
220575926	"1990s"	1993	"he"	"'d"	"be"
220575945	"1990s"	1993	"he"	"'d"	"think"
220576739	"1990s"	1993	"he"	"'d"	"let"
220576810	"1990s"	1993	"you"	"'d"	"call"
220577863	"1990s"	1993	"she"	"'d"	"read"
220578797	"1990s"	1993	"she"	"'d"	"become"
220579724	"1990s"	1993	"I"	"'d"	"look"
220579759	"1990s"	1993	"they"	"'d"	"lay"
220580030	"1990s"	1993	"she"	"'d"	"slap"
220594557	"1990s"	1993	"he"	"'d"	"drive"
220595070	"1990s"	1993	"I"	"'d"	"lie"
220595087	"1990s"	1993	"I"	"'d"	"hear"
220595097	"1990s"	1993	"I"	"'d"	"stare"
220595112	"1990s"	1993	"I"	"'d"	"wait"
220595379	"1990s"	1993	"I"	"'d"	"watch"
220595408	"1990s"	1993	"I"	"'d"	"watch"
220597273	"1990s"	1993	"he"	"'d"	"try"
220597285	"1990s"	1993	"he"	"'d"	"find"
220597329	"1990s"	1993	"I"	"'d"	"grow"
220597335	"1990s"	1993	"I"	"'d"	"make"
220597349	"1990s"	1993	"I"	"'d"	"stop"
220597363	"1990s"	1993	"I"	"'d"	"be"
220597432	"1990s"	1993	"I"	"'d"	"lie"
220597652	"1990s"	1993	"I"	"'d"	"read"
220598842	"1990s"	1993	"he"	"'d"	"talk"
220598865	"1990s"	1993	"I"	"'d"	"want"
220599562	"1990s"	1993	"I"	"'d"	"take"
220600234	"1990s"	1993	"I"	"'d"	"do"
220600902	"1990s"	1993	"I"	"'d"	"put"
220601722	"1990s"	1993	"he"	"'d"	"string"
220603387	"1990s"	1993	"he"	"'d"	"become"
220603538	"1990s"	1993	"he"	"'d"	"hit"
220603749	"1990s"	1993	"he"	"'d"	"sense"
220603757	"1990s"	1993	"he"	"'d"	"sense"
220608813	"1990s"	1993	"I"	"'d"	"like"
220621360	"1990s"	1993	"I"	"'d"	"be"
220621368	"1990s"	1993	"I"	"'d"	"have"
220622181	"1990s"	1993	"I"	"'d"	"love"
220623108	"1990s"	1993	"you"	"'d"	"want"
220623221	"1990s"	1993	"she"	"'d"	"learn"
220623801	"1990s"	1993	"who"	"'d"	"grow"
220624086	"1990s"	1993	"he"	"'d"	"ask"
220625693	"1990s"	1993	"you"	"'d"	"like"
220626277	"1990s"	1993	"I"	"'d"	"become"
220634290	"1990s"	1993	"I"	"'d"	"help"
220634864	"1990s"	1993	"I"	"'d"	"start"
220640635	"1990s"	1993	"you"	"'d"	"say"
220652262	"1990s"	1993	"she"	"'d"	"want"
220653346	"1990s"	1993	"it"	"'d"	"be"
220653770	"1990s"	1993	"you"	"'d"	"agree"
220654515	"1990s"	1993	"she"	"'d"	"miss"
220654537	"1990s"	1993	"you"	"'d"	"buy"
220655126	"1990s"	1993	"he"	"'d"	"read"
220655138	"1990s"	1993	"he"	"'d"	"love"
220655160	"1990s"	1993	"I"	"'d"	"like"
220655404	"1990s"	1993	"you"	"'d"	"come"
220656238	"1990s"	1993	"I"	"'d"	"be"
220656576	"1990s"	1993	"he"	"'d"	"like"
220656670	"1990s"	1993	"he"	"'d"	"make"
220657581	"1990s"	1993	"you"	"'d"	"see"
220657966	"1990s"	1993	"it"	"'d"	"be"
220660089	"1990s"	1993	"you"	"'d"	"take"
220660107	"1990s"	1993	"they"	"'d"	"make"
220661303	"1990s"	1993	"I"	"'d"	"like"
220664305	"1990s"	1993	"we"	"'d"	"be"
220670410	"1990s"	1993	"they"	"'d"	"reach"
220670672	"1990s"	1993	"I"	"'d"	"be"
220670694	"1990s"	1993	"I"	"'d"	"imagine"
220672042	"1990s"	1993	"they"	"'d"	"watch"
220673471	"1990s"	1993	"I"	"'d"	"give"
220673704	"1990s"	1993	"you"	"'d"	"have"
220674779	"1990s"	1993	"I"	"'d"	"walk"
220675051	"1990s"	1993	"you"	"'d"	"have"
220692730	"1990s"	1993	"she"	"'d"	"come"
220693754	"1990s"	1993	"they"	"'d"	"light"
220693766	"1990s"	1993	"they"	"'d"	"go"
220695036	"1990s"	1993	"he"	"'d"	"get"
220695281	"1990s"	1993	"they"	"'d"	"turn"
220695307	"1990s"	1993	"they"	"'d"	"have"
220695315	"1990s"	1993	"they"	"'d"	"walk"
220695340	"1990s"	1993	"they"	"'d"	"go"
220695348	"1990s"	1993	"they"	"'d"	"walk"
220695360	"1990s"	1993	"they"	"'d"	"walk"
220695421	"1990s"	1993	"she"	"'d"	"wonder"
220695465	"1990s"	1993	"he"	"'d"	"tell"
220696107	"1990s"	1993	"you"	"'d"	"come"
220697547	"1990s"	1993	"she"	"'d"	"shed"
220697867	"1990s"	1993	"she"	"'d"	"have"
220698092	"1990s"	1993	"she"	"'d"	"be"
220703986	"1990s"	1993	"I"	"'d"	"like"
220709790	"1990s"	1993	"he"	"'d"	"skin"
220714729	"1990s"	1993	"I"	"'d"	"be"
220714735	"1990s"	1993	"you"	"'d"	"get"
220715959	"1990s"	1993	"you"	"'d"	"take"
220716092	"1990s"	1993	"I"	"'d"	"have"
220722102	"1990s"	1993	"he"	"'d"	"pay"
220724318	"1990s"	1994	"I"	"'d"	"like"
220724640	"1990s"	1994	"you"	"'d"	"have"
220725563	"1990s"	1994	"we"	"'d"	"like"
220727592	"1990s"	1994	"I"	"'d"	"be"
220727961	"1990s"	1994	"you"	"'d"	"like"
220729663	"1990s"	1994	"you"	"'d"	"have"
220730288	"1990s"	1994	"you"	"'d"	"be"
220730296	"1990s"	1994	"we"	"'d"	"give"
220731259	"1990s"	1994	"he"	"'d"	"leave"
220732114	"1990s"	1994	"I"	"'d"	"like"
220733553	"1990s"	1994	"I"	"'d"	"like"
220733726	"1990s"	1994	"you"	"'d"	"have"
220735145	"1990s"	1994	"you"	"'d"	"like"
220735170	"1990s"	1994	"I"	"'d"	"love"
220735355	"1990s"	1994	"they"	"'d"	"say"
220735431	"1990s"	1994	"I"	"'d"	"buy"
220735440	"1990s"	1994	"we"	"'d"	"sit"
220735516	"1990s"	1994	"she"	"'d"	"die"
220735530	"1990s"	1994	"I"	"'d"	"die"
220736257	"1990s"	1994	"you"	"'d"	"be"
220738377	"1990s"	1994	"I"	"'d"	"like"
220738600	"1990s"	1994	"you"	"'d"	"be"
220743058	"1990s"	1994	"I"	"'d"	"say"
220758158	"1990s"	1994	"she"	"'d"	"swim"
220760400	"1990s"	1994	"I"	"'d"	"be"
220760524	"1990s"	1994	"it"	"'d"	"be"
220761114	"1990s"	1994	"I"	"'d"	"like"
220761695	"1990s"	1994	"I"	"'d"	"do"
220761709	"1990s"	1994	"I"	"'d"	"do"
220761716	"1990s"	1994	"you"	"'d"	"do"
220762030	"1990s"	1994	"it"	"'d"	"be"
220762738	"1990s"	1994	"you"	"'d"	"stare"
220763503	"1990s"	1994	"I"	"'d"	"like"
220765999	"1990s"	1994	"we"	"'d"	"have"
220766006	"1990s"	1994	"we"	"'d"	"have"
220766696	"1990s"	1994	"I"	"'d"	"like"
220769192	"1990s"	1994	"you"	"'d"	"overlook"
220769201	"1990s"	1994	"you"	"'d"	"overlook"
220770803	"1990s"	1994	"I"	"'d"	"have"
220774672	"1990s"	1994	"I"	"'d"	"go"
220775475	"1990s"	1994	"I"	"'d"	"like"
220775670	"1990s"	1994	"he"	"'d"	"recognize"
220777075	"1990s"	1994	"you"	"'d"	"become"
220777188	"1990s"	1994	"I"	"'d"	"be"
220778803	"1990s"	1994	"you"	"'d"	"stop"
220779536	"1990s"	1994	"I"	"'d"	"give"
220779579	"1990s"	1994	"you"	"'d"	"feel"
220784036	"1990s"	1994	"I"	"'d"	"like"
220786068	"1990s"	1994	"I"	"'d"	"sing"
220787357	"1990s"	1994	"I"	"'d"	"like"
220788513	"1990s"	1994	"I"	"'d"	"make"
220790390	"1990s"	1994	"you"	"'d"	"like"
220790630	"1990s"	1994	"I"	"'d"	"wrestle"
220790638	"1990s"	1994	"I"	"'d"	"bite"
220792785	"1990s"	1994	"I"	"'d"	"have"
220796967	"1990s"	1994	"you"	"'d"	"tell"
220799970	"1990s"	1994	"they"	"'d"	"be"
220799979	"1990s"	1994	"they"	"'d"	"be"
220801193	"1990s"	1994	"they"	"'d"	"make"
220804952	"1990s"	1994	"we"	"'d"	"come"
220805203	"1990s"	1994	"I"	"'d"	"have"
220805651	"1990s"	1994	"you"	"'d"	"think"
220808096	"1990s"	1994	"I"	"'d"	"have"
220808337	"1990s"	1994	"I"	"'d"	"feel"
220808343	"1990s"	1994	"you"	"'d"	"point"
220812805	"1990s"	1994	"he"	"'d"	"bring"
220812995	"1990s"	1994	"he"	"'d"	"sit"
220814969	"1990s"	1994	"I"	"'d"	"try"
220817365	"1990s"	1994	"I"	"'d"	"ask"
220819396	"1990s"	1994	"I"	"'d"	"go"
220819712	"1990s"	1994	"they"	"'d"	"like"
220819903	"1990s"	1994	"I"	"'d"	"see"
220820997	"1990s"	1994	"I"	"'d"	"meet"
220821353	"1990s"	1994	"I"	"'d"	"treat"
220822151	"1990s"	1994	"we"	"'d"	"show"
220824993	"1990s"	1994	"he"	"'d"	"look"
220826138	"1990s"	1994	"we"	"'d"	"say"
220826188	"1990s"	1994	"he"	"'d"	"play"
220826213	"1990s"	1994	"he"	"'d"	"play"
220826261	"1990s"	1994	"he"	"'d"	"play"
220827784	"1990s"	1994	"he"	"'d"	"say"
220828609	"1990s"	1994	"they"	"'d"	"hang"
220829620	"1990s"	1994	"she"	"'d"	"walk"
220831037	"1990s"	1994	"you"	"'d"	"hear"
220831829	"1990s"	1994	"he"	"'d"	"be"
220833744	"1990s"	1994	"you"	"'d"	"get"
220834231	"1990s"	1994	"she"	"'d"	"say"
220839126	"1990s"	1994	"he"	"'d"	"shoot"
220839159	"1990s"	1994	"he"	"'d"	"get"
220839170	"1990s"	1994	"he"	"'d"	"have"
220841673	"1990s"	1994	"I"	"'d"	"be"
220841696	"1990s"	1994	"you"	"'d"	"do"
220842496	"1990s"	1994	"we"	"'d"	"like"
220842883	"1990s"	1994	"I"	"'d"	"throw"
220843534	"1990s"	1994	"I"	"'d"	"put"
220843732	"1990s"	1994	"she"	"'d"	"lift"
220844198	"1990s"	1994	"I"	"'d"	"shoot"
220844206	"1990s"	1994	"I"	"'d"	"shoot"
220844556	"1990s"	1994	"I"	"'d"	"say"
220846438	"1990s"	1994	"I"	"'d"	"say"
220847042	"1990s"	1994	"I"	"'d"	"be"
220851861	"1990s"	1994	"I"	"'d"	"open"
220851901	"1990s"	1994	"I"	"'d"	"fall"
220855584	"1990s"	1994	"you"	"'d"	"let"
220856482	"1990s"	1994	"they"	"'d"	"do"
220860475	"1990s"	1994	"I"	"'d"	"love"
220861401	"1990s"	1994	"I"	"'d"	"like"
220862401	"1990s"	1994	"you"	"'d"	"like"
220862690	"1990s"	1994	"somebody"	"'d"	"have"
220864045	"1990s"	1994	"I"	"'d"	"like"
220866728	"1990s"	1994	"I"	"'d"	"have"
220867082	"1990s"	1994	"you"	"'d"	"know"
220867566	"1990s"	1994	"you"	"'d"	"be"
220867732	"1990s"	1994	"you"	"'d"	"think"
220869782	"1990s"	1994	"I"	"'d"	"like"
220871502	"1990s"	1994	"I"	"'d"	"have"
220871517	"1990s"	1994	"I"	"'d"	"have"
220871882	"1990s"	1994	"you"	"'d"	"play"
220873146	"1990s"	1994	"I"	"'d"	"feel"
220874666	"1990s"	1994	"I"	"'d"	"have"
220875754	"1990s"	1994	"I"	"'d"	"say"
220876532	"1990s"	1994	"I"	"'d"	"find"
220876569	"1990s"	1994	"he"	"'d"	"be"
220878197	"1990s"	1994	"we"	"'d"	"like"
220878245	"1990s"	1994	"I"	"'d"	"like"
